address,latitude,longitude
서울 동작구 사당로23나길34(사당3동 162-61),37.48783448,126.97575149
서울 동작구 사당로174 (사당동 213-27),37.48627201,126.96808376
"서울 동작구 만양로26, 상가동 2층 211호 (상도2동 414, 건영아파트)",37.50719285,126.9495066
"서울 동작구 양녕로26길52, 1층 전체 (상도동 215-11, 필하우스)",37.49618412,126.94367841
서울 동작구 상도로47길84 (상도1동 325-15),37.50297053,126.95194086
서울 동작구 상도로257 (상도동 34-30),37.50432324,126.94700203
"서울 동작구 상도로37길76, 1층 (상도동 486, 리치타운)",37.49761037,126.95307884
"서울 동작구 상도로15길106, 1층 (상도동 359-20)",37.50440202,126.93668606
"서울 동작구 성대로189, 1층 (상도동 202-176)",37.49963236,126.9403501
"서울 동작구 상도로60가길12, 1층(상도동 126-86)",37.49333452,126.9545634
"서울 동작구 상도로37길8, 101호 (상도1동 765)",37.50259053,126.94872285
"서울 동작구 상도로15길13, 1층 (상도동 351-7)",37.50163783,126.93291388
"서울 동작구 성대로10길56, 1층 (상도동 279-275)",37.49590994,126.93621841
"서울 동작구 국사봉1길149, 1층 (상도동 289)",37.49556175,126.93357709
"서울 동작구 장승배기로18, 1층 (상도동 201-159)",37.50017659,126.94276264
"서울 동작구 상도로346-2, (401동B-404호) (상도1동 533, 상도엠코타운애스톤파크)",37.49663725,126.94902118
"서울 동작구 상도로293, 1층 (상도1동 793-1, 몽블랑베이커리)",37.50164077,126.94932427
"서울 동작구 상도로37길48, 1층 (상도1동 268-1)",37.49975667,126.95125066
"서울 동작구 만양로2길70, 1층 (상도동 2-24)",37.50727809,126.9509871
"서울 동작구 성대로29길79, 지하1층(상도4동 238)",37.50114105,126.93677754
"서울 동작구 성대로164, 2층 상가 (상도동 산65-74)",37.49771091,126.93909932
"서울 동작구 매봉로59, 1층 (상도1동 509-1)",37.50732856,126.95159716
"서울 동작구 상도로30길40, 상가 111호 (상도동 535, 트레지움아파트)",37.50387143,126.94282364
"서울 동작구 양녕로25바길47, 1층 (상도동 235-9)",37.49886241,126.9398973
"서울 동작구 국사봉1길81, 1층 (상도동 307-13)",37.49781575,126.93173557
"서울 동작구 사당로30, 1층(상도1동 505, 대종빌딩)",37.49492903,126.95758322
"서울 동작구 상도로56길5, 101,102,103호 (상도동)",37.49596675,126.95266073
서울 동작구 상도로62길10 (상도동 494-15),37.49496162,126.9541336
서울 동작구 만양로102(노량진1동 117-7),37.51265279,126.94440781
서울 동작구 여의대방로22나길43 (신대방동 364-146),37.49621498,126.92215711
"서울 동작구 신대방1가길19, 1층 (신대방동 695-30)",37.48682992,126.90883606
"서울 동작구 신대방3길32 (신대방동 689-60, 수완빌)",37.48769707,126.91004467
서울 동작구 대림로56 (신대방동 685-12),37.48846524,126.90736488
서울 동작구 국사봉길12 (신대방동 347-2),37.49849984,126.92867232
"서울 동작구 시흥대로658, 106호 (신대방동 607-5, 세명약국)",37.49035518,126.90809499
서울 동작구 사당로22길12 (사당동 1013-14),37.4829682,126.97672249
"서울 동작구 사당로28길6, 1층 코너 (사당동 1003-40)",37.48415467,126.97951048
"서울 동작구 동작대로25길33, 1층 (사당동 144-1)",37.4856321,126.98051935
"서울 동작구 흑석로105, 1층 (흑석동 183-5)",37.50796939,126.96089692
서울 동작구 흑석로88 (흑석동 223-18),37.50703699,126.95938291
"서울 동작구 흑석로18, 101호,102호 (상도1동 491-1)",37.50478703,126.95254884
"서울 동작구 서달로90, 상가동 105호 (흑석동 253-89, 흑석자이아파트)",37.50288584,126.96173645
"서울 동작구 서달로14가길1, 1층 (흑석동 52-1)",37.5079358,126.96322739
"서울 동작구 서달로123, 롯데캐슬에듀포레 단지내상가 1층 102호 (흑석동 340)",37.50436274,126.96061891
"서울 동작구 흑석한강로27 (흑석동 336, 한강푸르지오상가106동B205gh)",37.5048858,126.96580307
"서울 동작구 흑석한강로27, 상가D동 B303,304호 (흑석동 336)",37.50315589,126.96478641
"서울 동작구 현충로257, 431-02호 (동작동 327-1)",37.50287602,126.9802623
