address,latitude,longitude
"서울 강동구 성안로7, 1층 103호 (성내1동 448-7, 강림빌딩)",37.52453743,127.12886188
서울 강동구 성안로3길104 (성내동 560-4),37.52786571,127.12444471
"서울 강동구 풍성로35길19, 1층 동양슈퍼 (성내동 128-1)",37.53302267,127.12483701
"서울 강동구 풍성로135, 1층 (성내동 276-2)",37.53158951,127.12720716
"서울 강동구 성안로13길38, 1층 101호 (성내2동 505-4)",37.5319001,127.1302245
"서울 강동구 양재대로89가길69, 1층(성내3동 440-3)",37.5234484,127.13393154
"서울 강동구 천호대로162길34, 112호(성내2동 25-1)",37.53544237,127.12793168
"서울 강동구 천호대로170길66, 1층 (성내동 501-21)",37.532598,127.1320041
서울 강동구 천호대로174길22(성내동 199-30),37.53390434,127.13443296
"서울 강동구 강동대로53길49, 103,104호(성내3동 437-26, 영진파크빌)",37.52509183,127.13195532
"서울 강동구 양재대로95길47, 1층 (성내3동 410-4)",37.53059575,127.13419965
"서울 강동구 천호대로168길25 (성내동 196-8, 코오롱아파트)",37.53437576,127.1323682
"서울 강동구 천호옛길65, 1층(성내2동 132-5)",37.53490118,127.12420405
"서울 강동구 성안로44, 1층 (성내동 434, 평산빌딩)",37.52756989,127.13074996
"서울 강동구 상암로3길81, 상가동 106호 (암사동 508, 삼성광나루아파트)",37.55409201,127.12763518
"서울 강동구 올림픽로93길34, 1층 (암사동 515-9)",37.54979522,127.12536524
"서울 강동구 고덕로28길10-7, 1층 (암사동 439-2)",37.55386727,127.13751824
서울 강동구 구천면로47가길4 (암사동 485-17),37.54922364,127.13461798
"서울 강동구 상암로75-1, 1층 (암사동 491-64, 상림주택)",37.54850779,127.13161594
서울 강동구 상암로17길42 (암사동 483),37.55014505,127.13247969
"서울 강동구 고덕로54, , 상가 103호, 104호 (암사동 460)",37.55454134,127.13113849
"서울 강동구 상암로29, 1층(암사2동 502-6)",37.55057285,127.12695189
"서울 강동구 고덕로133, 롯데캐슬상가138~139(암사3동 414-18)",37.55530269,127.14036515
서울 강동구 올림픽로100길33 (암사동 464-25),37.55212064,127.13034041
"서울 강동구 암사길83, 1층 (암사1동 434-12)",37.55231544,127.13847548
"서울 강동구 고덕로27길28, 현대@상가101,2호(암사3동 400-5)",37.5558443,127.1380274
서울 강동구 진황도로61길68 (둔촌동 100-7),37.52792047,127.14669847
"서울 강동구 양재대로114길31, 102호(길동 393-7)",37.53760724,127.14177908
서울 강동구 구천면로656 (상일동 192),37.55062726,127.17074929
"서울 강동구 올림픽로71길48, 1층 (천호동 461-94)",37.54069097,127.12123949
"서울 강동구 진황도로59, 1층(천호3동 162-4, 금호타워)",37.53764603,127.13351843
서울 강동구 천중로16(천호2동 330-17),37.54567166,127.12337644
"서울 강동구 구천면로17길32, 1층 (천호동 334-10)",37.54299904,127.12384906
서울 강동구 구천면로384 (천호동 22-5),37.55056963,127.141257
"서울 강동구 진황도로25길26, 1층 (천호동 538-8)",37.53976982,127.13069888
"서울 강동구 올림픽로651, 1층(천호2동 431-4, 예경빌딩)",37.53969651,127.12322009
"서울 강동구 구천면로233, 1층 103, 104호 (천호동 397-30)",37.54153182,127.13014657
"서울 강동구 올림픽로70길61, 1층(천호2동 414, 두산위브센티움상가)",37.5394457,127.12707033
"서울 강동구 천중로32길29, 1층 (천호동 209-3)",37.54179007,127.13463601
서울 강동구 올림픽로70길29(천호2동 427-6),37.53944148,127.12528251
"서울 강동구 천중로35길66, 1층(천호1동 48-1)",37.54398146,127.13858271
"서울 강동구 진황도로32, 1층 (천호동 410-159)",37.53874079,127.13045057
"서울 강동구 천중로93, 10호 (천호동 297-12, 성은빌딩)",37.54474719,127.13240645
"서울 강동구 구천면로41길87, 1층 (천호동 310-28)",37.54797865,127.12950582
"서울 강동구 구천면로192, 1층 108호 (천호동 425-17, 천호역한강푸르지오시티)",37.54056222,127.12574468
"서울 강동구 구천면로42길8, 1층(천호1동 238-3)",37.54634985,127.13469647
"서울 강동구 올림픽로610, 지상1층 A7, A8호 (성내동 609, 천호역효성해링턴타워)",37.53597429,127.12310526
"서울 강동구 천중로35길11, 1층(천호3동 112-5)",37.5418092,127.13724978
"서울 강동구 올림픽로78길30, 102동 상가 101호 (천호동 437-5, 힐데스하임천호아파트)",37.54179215,127.1263527
