address,latitude,longitude
서울 광진구 아차산로40길62 (자양동 807-7),37.53495084,127.07747288
서울 광진구 뚝섬로52라길47 (자양동 648-32),37.52932152,127.08123059
서울 광진구 자양로11길11-1(자양1동 628),37.53457329,127.08337256
"서울 광진구 아차산로328, 1층(자양1동 222-14)",37.53737938,127.07923077
서울 광진구 뚝섬로36길48-1(자양3동 497-10),37.53237207,127.07035388
"서울 광진구 자양번영로2길34, 1층 (자양동 593-3)",37.53008889,127.07679734
"서울 광진구 동일로76길53, 1층 (중곡동 693)",37.56812386,127.08162583
서울 광진구 용마산로22길13(중곡4동 18-100),37.56372976,127.08782612
"서울 광진구 동일로422, 1층 (중곡동 187-12, 두남)",37.56793991,127.07883207
"서울 광진구 능동로420, 1층 (중곡동 29-70)",37.56628313,127.08477265
서울 광진구 동일로78길55 (중곡동 175-29),37.56862546,127.08240075
서울 광진구 동일로78길9 (중곡동 181-5),37.56946358,127.0801038
서울 광진구 자양로45길93(중곡4동 91-54),37.5551662,127.08969612
서울 광진구 긴고랑로42-1(중곡1동 242-1),37.56254162,127.08101521
서울 광진구 용마산로8나길17 (중곡동 147-74),37.56070705,127.08961739
서울 광진구 긴고랑로13길77 (중곡동 220-77),37.56585753,127.08334027
"서울 광진구 긴고랑로22길23 (중곡2동 51-1, 금영빌딩)",37.5600152,127.08404569
"서울 광진구 긴고랑로13길47, 1층 (중곡동 220-27)",37.56458137,127.08260882
"서울 광진구 용마산로1길39, 1층 (중곡동 119-1, 청운빌딩)",37.55527424,127.08618623
서울 광진구 용마산로4길28(중곡4동 90-1),37.55646455,127.08980483
서울 광진구 용마산로21길65(중곡2동 37-26),37.5619062,127.08505257
서울 광진구 동일로68길49 (중곡동 245-7),37.56217993,127.07854079
"서울 광진구 강변북로2260, 1층 (자양동 427-13)",37.5288531,127.07202677
서울 광진구 동일로26길16(화양동 37-1),37.54522862,127.06674273
서울 광진구 광나루로17길10 (군자동 373-8),37.54812407,127.0728517
"서울 광진구 능동로19길40, 1층 102호 (화양동 111-61)",37.54740235,127.07159316
"서울 광진구 군자로18, 1층 (화양동 1-20)",37.54493131,127.07131826
