address,latitude,longitude
"서울 강남구 압구정로28길49, 101호,102호 (신사동 584-1)",37.52327923,127.02768055
"서울 강남구 압구정로29길71, 115,116호 (압구정동 369-1, 현대아파트)",37.53275237,127.02915292
"서울 강남구 논현로155길8, 1층(신사동 565-19)",37.52189751,127.02730253
"서울 강남구 논현로111길14, 1층 (논현동 193-39)",37.5076662,127.03233952
서울 강남구 역삼로14길7(역삼1동 789-30),37.49411315,127.03549991
서울 강남구 테헤란로25길39(역삼1동 640-13),37.50306343,127.03474011
서울 강남구 테헤란로13길16(역삼1동 637-19),37.50075492,127.03231563
"서울 강남구 테헤란로38길6 (역삼2동 719-21, MeMo빌딩)",37.50158485,127.0412736
"서울 강남구 역삼로18길22, 1층(역삼1동 792-19)",37.49342771,127.0365265
"서울 강남구 테헤란로39길51, 1층 (역삼1동 664-32)",37.50570345,127.04025955
"서울 강남구 테헤란로29길10, 1층 (역삼1동 678-19, 정안빌딩)",37.50234865,127.03879827
"서울 강남구 도곡로21길18, 1층 (역삼동 796-26, 삼정빌딩)",37.49328424,127.03882398
"서울 강남구 테헤란로43길12, 101호(역삼1동 703-3)",37.50408495,127.04401263
"서울 강남구 언주로85길32, 719-24외 4필지 1층(103호,104호) (역삼동 719-24)",37.5008673,127.04057027
서울 강남구 봉은사로26길26 (역삼동 608-12),37.50540606,127.03362415
"서울 강남구 논현로85길57, 1층 (역삼1동 828-23)",37.49771847,127.03342919
서울 강남구 강남대로94길95 (역삼동 644-19),37.50108252,127.03491264
"서울 강남구 논현로64길14, 1층 (역삼동 788-20)",37.49357584,127.04144384
"서울 강남구 역삼로3길10, 1층 (역삼동 830-28)",37.49425251,127.03160792
서울 강남구 테헤란로16길15 (역삼동 735-24),37.4985529,127.03409699
"서울 강남구 논현로87길23, 1층 (역삼1동 736-37, 소정빌딩)",37.4993616,127.03492348
"서울 강남구 테헤란로4길46, B110호(역삼1동 826-37, 쌍용플래티넘밸류)",37.49539581,127.03038311
"서울 강남구 논현로94길32, 1층 (역삼동 678-5)",37.50289971,127.03897217
"서울 강남구 논현로412, 104호 (역삼동 727-14, 평화빌딩)",37.49688174,127.03910584
서울 강남구 테헤란로34길17(역삼2동 723),37.50048908,127.04059773
"서울 강남구 봉은사로30길43, 지하1층 (역삼동 666-15)",37.5047424,127.03621145
"서울 강남구 강남대로84길23 (역삼1동 824-11, 한라클래식107,108,109호)",37.49713467,127.03036063
"서울 강남구 헌릉로745길37, B동 101호 (율현동 101-13, 강남자동차매매장)",37.46995776,127.11882362
"서울 강남구 일원로3길54, 1층 (일원동 663-7)",37.49239236,127.08421625
"서울 강남구 일원로115, 1층 118호 (일원동 717, 삼성생명일원동빌딩)",37.48399606,127.0844205
"서울 강남구 자곡로201, 강남더샵라르고 1층 101호, 102호(일부), 104호 (자곡동 596)",37.47527538,127.10461749
"서울 강남구 자곡로3길22, 상가동 104호, 105호 (자곡동 621, 엘에이치강남3단지)",37.47073776,127.09094708
서울 강남구 논현로508(역삼1동 679),37.50176474,127.03680391
"서울 강남구 논현로93길3, 1층 (역삼동 642-5, 호양빌딩)",37.5018743,127.0358751
"서울 강남구 테헤란로28길3-10, 1층 (역삼동 718-16)",37.50098452,127.03947172
"서울 강남구 도산대로61길10, 1층 (청담동 93-3, 라임빌딩)",37.5245936,127.04298169
"서울 강남구 선릉로158길9, 지하1층 (청담동 83-9)",37.52570309,127.04090846
"서울 강남구 도산대로75길8, 1층(청담동 98)",37.52476383,127.04620381
"서울 강남구 학동로77길18, 2층 (청담동 31-16)",37.51984773,127.04889091
"서울 강남구 영동대로138길9, 108호 (청담동 131-14)",37.5227916,127.05643328
서울 강남구 선릉로148길32(청담동 21-9),37.52263164,127.04215828
"서울 강남구 도산대로89길12, 105호(청담동 125, 청담칼릭스빌)",37.52526951,127.05081324
"서울 강남구 영동대로416, B1호 층107(대치2동 1002, 코스모타워)",37.50656229,127.06533543
"서울 강남구 개포로22길40, 1층 (개포4동 1219-5)",37.47653727,127.0493044
"서울 강남구 논현로4길43, 1층(개포4동 1177-4)",37.47417164,127.05318961
"서울 강남구 학동로33길7(논현2동 88-5, 이룸빌딩)",37.51521855,127.03252481
